day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
7,Day 7,2026-07-07,10,8,3.0,Tray 4,4,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125241_0004,67,7,7,2435.945,2138.425,2293.2521478549884,1995.7321478549889,2578.6378521450115,2281.1178521450115,285.3857042900227,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81510,direct_cup_evidence,0.0513129431754381,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,4.7958676973005065,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.4503586828191577,2.9944329660238758,5.0,4.0,Yes,4.7958676973005065
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,1,1,1,202.4788888888889,225.2061111111111,60.59990719972574,83.32712942194796,344.35787057805203,367.0850928002743,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0116042271217615,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.7438067500535634,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1108373364556434,4.411294740686633,6.0,5.0,Yes,7.7438067500535634
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,4,1,4,1309.9144444444444,216.94166666666663,1168.0354627552813,75.06268497750352,1451.7934261336077,358.8206483558298,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0275305196616916,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,9.338577604855246,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1516496812872736,5.883628560993426,6.0,5.0,Yes,9.338577604855246
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,6,1,6,2064.045,221.0738888888889,1922.166018310837,79.19490719972573,2205.923981689163,362.95287057805206,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0116624750443368,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,11.869132296804286,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.6569496260835326,6.898283418553689,6.0,5.0,Yes,11.869132296804286
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,8,1,8,2803.712777777778,229.3383333333333,2661.8337960886147,87.45935164417018,2945.591759466941,371.2173150224965,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,10,10,0.0123983336639555,0.0123983336639555,80656,direct_cup_evidence,0.0209528429690939,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0123983336639555,4.9918741334589,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.36054314309842583,3.910244704163623,6.0,5.0,Yes,4.979475799794945
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,9,1,9,3171.4805555555554,227.2722222222222,3029.6015738663923,85.39324053305907,3313.3595372447185,369.1512039113854,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0212879520249046,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,5.575874414172941,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.41292234550834106,4.337107377647918,6.0,5.0,Yes,5.575874414172941
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,10,1,10,3586.768888888889,200.41277777777776,3444.8899071997257,58.53379608861463,3728.647870578052,342.2917594669409,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,77542,direct_cup_evidence,0.1408502051407723,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,4.873240380764949,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.5880730658064808,3.1090211833455075,6.0,5.0,Yes,4.873240380764949
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,12,2,2,568.1805555555555,539.255,426.3015738663924,397.37601831083686,710.0595372447186,681.1339816891631,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0071226864662607,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,20.244786541623146,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.6489348126326,12.297982103725346,6.0,5.0,Yes,20.244786541623146
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,13,2,3,935.9483333333332,539.255,794.0693516441702,397.37601831083686,1077.8273150224964,681.1339816891631,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.017933577092623,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,6.796546524720494,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0744939782355836,3.5730645900137428,6.0,5.0,Yes,6.796546524720494
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,15,2,5,1681.8144444444445,537.1888888888889,1539.9354627552814,395.3099071997257,1823.6934261336075,679.067870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0110055566979775,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.539567637731841,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.8993287304735547,4.841581446311176,6.0,5.0,Yes,7.539567637731841
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,17,2,7,2431.8127777777777,537.1888888888889,2289.9337960886146,395.3099071997257,2573.6917594669408,679.067870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0086634049662851,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.577615191142536,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9313534833202253,4.78355474118186,6.0,5.0,Yes,7.577615191142536
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,21,3,1,192.1483333333333,851.2377777777778,50.269351644170186,709.3587960886147,334.02731502249645,993.1167594669408,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0068227092295252,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.026196109182997,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9857514286679621,4.068941823179111,6.0,5.0,Yes,7.026196109182997
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,22,3,2,566.1144444444444,857.4361111111111,424.2354627552813,715.557129421948,707.9934261336075,999.3150928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0153635166651507,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,11.135122306805354,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.5850030284919718,6.380113221329438,6.0,5.0,Yes,11.135122306805354
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,23,3,3,944.2127777777778,849.1716666666666,802.3337960886147,707.2926849775035,1086.0917594669409,991.0506483558296,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.023115570310831,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,8.153692697611616,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.2729560026857323,4.334824689554419,6.0,5.0,Yes,8.153692697611616
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,24,3,4,1305.782222222222,857.4361111111111,1163.903240533059,715.557129421948,1447.6612039113852,999.3150928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0193924971721114,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.927807190706454,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0751565726995702,4.702337472607743,6.0,5.0,Yes,7.927807190706454
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,25,3,5,1681.7864286064275,852.9638267249724,1539.9074469172645,711.0848450358093,1823.6654102955904,994.8428084141354,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,global_lattice_fitted,0.2550228033527288,Yes,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.269933974443089,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0734869241425047,4.049473202015575,6.0,5.0,Yes,7.269933974443089
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,26,3,6,2055.780555555556,853.3038888888889,1913.9015738663925,711.4249071997258,2197.659537244718,995.182870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0064577930445688,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,12.236930964620917,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.8799874581363616,6.596968590211834,6.0,5.0,Yes,12.236930964620917
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,27,3,7,2421.4822222222224,857.4361111111111,2279.6032405330598,715.557129421948,2563.361203911385,999.3150928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80089,direct_cup_evidence,0.019000990802337,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,10.101218666175669,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.492605515947039,5.623402118334551,6.0,5.0,Yes,10.101218666175669
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,28,3,8,2797.5144444444445,851.2377777777778,2655.6354627552814,709.3587960886147,2939.393426133608,993.1167594669408,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.006659661055538,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.7186400159373125,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.001629700954025,4.713750913075238,6.0,5.0,Yes,7.7186400159373125
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,30,3,10,3537.182222222222,857.4361111111111,3395.303240533059,715.557129421948,3679.061203911385,999.3150928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0186970742053028,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.601737007192922,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.009063154461224,4.57454754380925,6.0,5.0,Yes,7.601737007192922
